INFO  2020-04-13 11:28:18,534 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 826.3172ms 200 text/css
INFO  2020-04-13 11:28:18,747 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 167.0043ms 200 text/css
INFO  2020-04-13 11:28:18,859 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/admin-lte/dist/css/adminlte.min.css'. Physical path: 'C:\Users\marco_b0hr8ab\source\repos\spectrends-api\aspnet-core\src\Mkspec.SpectrendsApi.Web.Mvc\wwwroot\libs\admin-lte\dist\css\adminlte.min.css'
INFO  2020-04-13 11:28:18,882 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/bootstrap/dist/js/bootstrap.bundle.js?v=pVreZ67fRaATygHF6T-gQtF1NI700W9kzeAivu6au9U  
INFO  2020-04-13 11:28:18,914 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 1048.02ms 200 text/css
INFO  2020-04-13 11:28:18,992 [18   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'C:\Users\marco_b0hr8ab\source\repos\spectrends-api\aspnet-core\src\Mkspec.SpectrendsApi.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2020-04-13 11:28:19,212 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-04-13 11:28:19,268 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 701.7864ms 200 text/css
INFO  2020-04-13 11:28:19,392 [21   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css'. Physical path: 'C:\Users\marco_b0hr8ab\source\repos\spectrends-api\aspnet-core\src\Mkspec.SpectrendsApi.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.min.css'
INFO  2020-04-13 11:28:19,409 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'C:\Users\marco_b0hr8ab\source\repos\spectrends-api\aspnet-core\src\Mkspec.SpectrendsApi.Web.Mvc\wwwroot\css\style.css'
INFO  2020-04-13 11:28:19,410 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2020-04-13 11:28:19,414 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 480.6067ms 200 text/css
INFO  2020-04-13 11:28:19,426 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2020-04-13 11:28:19,609 [21   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 1137.2252ms 200 text/css
INFO  2020-04-13 11:28:19,647 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/block-ui/jquery.blockUI.js'. Physical path: 'C:\Users\marco_b0hr8ab\source\repos\spectrends-api\aspnet-core\src\Mkspec.SpectrendsApi.Web.Mvc\wwwroot\libs\block-ui\jquery.blockUI.js'
INFO  2020-04-13 11:28:19,671 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 37868.7957ms 200 text/html; charset=utf-8
INFO  2020-04-13 11:28:19,674 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
